id,name_en,name_en_override,name_ka,name_ka_override,name_ru_override,lat,lat_override,lon,lon_override,rotation,rotation_override,mergeParent,hubTarget
1:20184,"გლდანის VIII მ/რ, კორპ. 11","გლდანის VIII მ/რ, კორპ. 11","გლდანის VIII მ/რ, კორპ. 11","გლდანის VIII მ/რ, კორპ. 11",,203,41.807207,44.829219,44.829219,219,,,
1:20187,ისთ ფოინთი (მიკროავტობუსები),ისთ ფოინთი (მიკროავტობუსები),ისთ ფოინთი (მიკროავტობუსები),ისთ ფოინთი (მიკროავტობუსები),,41.690372,41.690372,44.895447,44.895447,184,,,
1:20188,"ზღვის უბნის IV მ/რ, კორპუსი #4-ის მიმდებარედ","ზღვის უბნის IV მ/რ, კორპუსი #4-ის მიმდებარედ","ზღვის უბნის IV მ/რ, კორპუსი #4-ის მიმდებარედ","ზღვის უბნის IV მ/რ, კორპუსი #4-ის მიმდებარედ",,121,41.785803,44.805357,44.805357,116,,,
1:20191,წინამძღვრიშვილის ქ. 137 მიმდებარედ,წინამძღვრიშვილის ქ. 137 მიმდებარედ,წინამძღვრიშვილის ქ. 137 მიმდებარედ,წინამძღვრიშვილის ქ. 137 მიმდებარედ,,41.721255,41.7213,44.792675,44.79271,337,,,
1:20192,თიანეთის #65-ის მიმდებარედ,თიანეთის #65-ის მიმდებარედ,თიანეთის #65-ის მიმდებარედ,თიანეთის #65-ის მიმდებარედ,,41.767691,41.767691,44.801588,44.801588,306,,,
1:20194,მუხრანის #78 მიმდებარედ,მუხრანის #78 მიმდებარედ,მუხრანის #78 მიმდებარედ,მუხრანის #78 მიმდებარედ,,41.761111,41.761111,44.802563,44.802563,24,,,
1:20197,ნიაბის ქ. (#55-ის მიმდებარედ),ნიაბის ქ. (#55-ის მიმდებარედ),ნიაბის ქ. (#55-ის მიმდებარედ),ნიაბის ქ. (#55-ის მიმდებარედ),,41.702245,41.702245,44.826973,44.826973,325,,,
1:20198,ახალუბნის ქ. #9,ახალუბნის ქ. #9,ახალუბნის ქ. #9,ახალუბნის ქ. #9,,41.701049,41.701049,44.81824,44.81824,35,,,
1:20203,რეზო ინანიშვილის #20,რეზო ინანიშვილის #20,რეზო ინანიშვილის #20,რეზო ინანიშვილის #20,,41.727131,41.727131,44.805854,44.805854,181,,,
1:20206,ბობ უოლშის ქ. (კორპუსებთან),ბობ უოლშის ქ. (კორპუსებთან),ბობ უოლშის ქ. (კორპუსებთან),ბობ უოლშის ქ. (კორპუსებთან),,41.797346,41.797346,44.781723,44.781723,346,,,
1:20207,თენგიზ სტურუას ქ. #2,თენგიზ სტურუას ქ. #2,თენგიზ სტურუას ქ. #2,თენგიზ სტურუას ქ. #2,,41.680921,41.680921,44.981213,44.981213,121,,,
1:20209,ნიკოლოზ ლანდიას ქ. #21,ნიკოლოზ ლანდიას ქ. #21,ნიკოლოზ ლანდიას ქ. #21,ნიკოლოზ ლანდიას ქ. #21,,41.703647,41.703647,44.884255,44.884255,251,,,
1:20212,მუჯირიშვილის ქ. #55 მოპირდაპირედ,მუჯირიშვილის ქ. #55 მოპირდაპირედ,მუჯირიშვილის ქ. #55 მოპირდაპირედ,მუჯირიშვილის ქ. #55 მოპირდაპირედ,,41.702798,41.702798,44.82485,44.82485,27,,,
1:20213,"ვარკეთილი, მეორე რიგი","ვარკეთილი, მეორე რიგი","ვარკეთილი, მეორე რიგი","ვარკეთილი, მეორე რიგი",,172,41.698844,44.865406,44.865406,143,,,
1:20216,"Airport Settlement, Lui Bleroi St #44","Airport Settlement, Lui Bleroi St #44","აეროპორტის დასახლება, ლუი ბლეროის ქუჩა #44","აეროპორტის დასახლება, ლუი ბლეროის ქუჩა #44",,360,41.684497,44.947702,44.947702,360,,,
1:20217,"Airport Settlement, Lui Bleroi St #130","Airport Settlement, Lui Bleroi St #130","აეროპორტის დასახლება, ლუი ბლეროის ქუჩა #130","აეროპორტის დასახლება, ლუი ბლეროის ქუჩა #130",,359,41.685885,44.947689,44.947689,277,,,
1:20218,სამღერეთის ქუჩა  #26,სამღერეთის ქუჩა  #26,სამღერეთის ქუჩა  #26,სამღერეთის ქუჩა  #26,,41.732617,41.732617,44.823372,44.823372,270,,,
1:20222,"ვეძისი, ვარდენ წულუკიძის ქუჩა #4","ვეძისი, ვარდენ წულუკიძის ქუჩა #4","ვეძისი, ვარდენ წულუკიძის ქუჩა #4","ვეძისი, ვარდენ წულუკიძის ქუჩა #4",,36,41.737137,44.766398,44.766398,199,,,
1:20224,გედევანიშვილის ქ.#27,გედევანიშვილის ქ.#27,გედევანიშვილის ქ.#27,გედევანიშვილის ქ.#27,,41.705236,41.705236,44.812562,44.812562,305,,,
1:20225,სავაჭრო ცენტრი თბილისი მოლი,სავაჭრო ცენტრი თბილისი მოლი,სავაჭრო ცენტრი თბილისი მოლი,სავაჭრო ცენტრი თბილისი მოლი,,41.815284,41.815284,44.772082,44.772082,95,,,
1:20226,M/S Isani,M/S Isani,"მ/ს ""ისანი""","მ/ს ""ისანი""",,41.687227,41.68722,44.841307,44.84139,173,,,
1:20228,"გლდანის VII მ/რ, კორპ. 24","გლდანის VII მ/რ, კორპ. 24","გლდანის VII მ/რ, კორპ. 24","გლდანის VII მ/რ, კორპ. 24",,104,41.807483,44.834065,44.834065,203,,,
1:20229,"გლდანის VI მ/რ, კონსტანტინე ლესელიძის ქ.","გლდანის VI მ/რ, კონსტანტინე ლესელიძის ქ.","გლდანის VI მ/რ, კონსტანტინე ლესელიძის ქ.","გლდანის VI მ/რ, კონსტანტინე ლესელიძის ქ.",,137,41.804346,44.828172,44.828172,326,,,
1:20230,"გლდანი IV მ/რ, კორპ #105","გლდანი IV მ/რ, კორპ #105","გლდანი IV მ/რ, კორპ #105","გლდანი IV მ/რ, კორპ #105",,31,41.802325,44.821427,44.821427,175,,,
1:20235,კონსტანტინე ჩაჩავას ქ. #1,კონსტანტინე ჩაჩავას ქ. #1,კონსტანტინე ჩაჩავას ქ. #1,კონსტანტინე ჩაჩავას ქ. #1,,41.775602,41.775602,44.777436,44.777436,225,,,
1:20236,"ზღვის უბნის, IV მ/რ,კორპ. 10","ზღვის უბნის, IV მ/რ,კორპ. 10","ზღვის უბნის, IV მ/რ,კორპ. 10",70,IV მ/რ,"კორპ. 10,,41.781849,41.781849,44.812825,44.812825,24,,,",,,,,,,
1:20237,გეგეშიძის ბაღი (ზაქარია ფალიაშვილის ქ. #33ა მოპირდაპირედ),გეგეშიძის ბაღი (ზაქარია ფალიაშვილის ქ. #33ა მოპირდაპირედ),გეგეშიძის ბაღი (ზაქარია ფალიაშვილის ქ. #33ა მოპირდაპირედ),გეგეშიძის ბაღი (ზაქარია ფალიაშვილის ქ. #33ა მოპირდაპირედ),,41.708376,41.708496,44.769333,44.769232,278,,,
1:20238,პირიმზე (ნატო ვაჩნაძისა და გიორგი შენგელაიას ქ.),პირიმზე (ნატო ვაჩნაძისა და გიორგი შენგელაიას ქ.),პირიმზე (ნატო ვაჩნაძისა და გიორგი შენგელაიას ქ.),პირიმზე (ნატო ვაჩნაძისა და გიორგი შენგელაიას ქ.),,41.696547,41.696547,44.802893,44.802893,144,,,
1:20239,"ვარკეთილი 3, IIIა მ/რ,კორპ. 335","ვარკეთილი 3, IIIა მ/რ,კორპ. 335","ვარკეთილი 3, IIIა მ/რ,კორპ. 335",166,IIIა მ/რ,"კორპ. 335,,41.705082,41.705082,44.871646,44.871646,119,,,",,,,,,,
1:20240,ვარკეთილი 3 დას. IIIა მ/რ კორპ. #334-ის მიმდებარედ,ვარკეთილი 3 დას. IIIა მ/რ კორპ. #334-ის მიმდებარედ,ვარკეთილი 3 დას. IIIა მ/რ კორპ. #334-ის მიმდებარედ,ვარკეთილი 3 დას. IIIა მ/რ კორპ. #334-ის მიმდებარედ,,41.706888,41.706888,44.876836,44.876836,281,,,
1:20242,"ვარკეთილი 3, II მ/რ, ვახტანგ და ბადრი გზირიშვილების ქ.","ვარკეთილი 3, II მ/რ, ვახტანგ და ბადრი გზირიშვილების ქ.","ვარკეთილი 3, II მ/რ, ვახტანგ და ბადრი გზირიშვილების ქ.",346,II მ/რ,"ვახტანგ და ბადრი გზირიშვილების ქ.,,41.702913,41.702913,44.881812,44.881812,258,,,",,,,,,,
1:20243,ნაკადულის ქუჩა #2ზ,ნაკადულის ქუჩა #2ზ,ნაკადულის ქუჩა #2ზ,ნაკადულის ქუჩა #2ზ,,41.667899,41.667899,44.897829,44.897829,242,,,
1:20244,ვარკეთილი 3 დას. IV მ/რ. კორპ. 421,ვარკეთილი 3 დას. IV მ/რ. კორპ. 421,ვარკეთილი 3 დას. IV მ/რ. კორპ. 421,ვარკეთილი 3 დას. IV მ/რ. კორპ. 421,,41.708264,41.708264,44.881555,44.881555,196,,,
1:20245,"ავჭალა 2-ის დასახლება, ერეკლე II-ის ქუჩა","ავჭალა 2-ის დასახლება, ერეკლე II-ის ქუჩა","ავჭალა 2-ის დასახლება, ერეკლე II-ის ქუჩა","ავჭალა 2-ის დასახლება, ერეკლე II-ის ქუჩა",,342,41.829949,44.798056,44.798056,193,,,
1:20246,"ავჭალა 2-ის დასახლება, სვანეთის II შესახვევი","ავჭალა 2-ის დასახლება, სვანეთის II შესახვევი","ავჭალა 2-ის დასახლება, სვანეთის II შესახვევი","ავჭალა 2-ის დასახლება, სვანეთის II შესახვევი",,166,41.831223,44.800814,44.800814,201,,,
1:20247,"ავჭალა 2-ის დასახლება, სულხან-საბა ორბელიანის ქუჩა #30","ავჭალა 2-ის დასახლება, სულხან-საბა ორბელიანის ქუჩა #30","ავჭალა 2-ის დასახლება, სულხან-საბა ორბელიანის ქუჩა #30","ავჭალა 2-ის დასახლება, სულხან-საბა ორბელიანის ქუჩა #30",,257,41.828402,44.809845,44.809845,112,,,
1:20248,"ლიბანის ქუჩა, #118 სკოლა","ლიბანის ქუჩა, #118 სკოლა","ლიბანის ქუჩა, #118 სკოლა","ლიბანის ქუჩა, #118 სკოლა",,205,41.819286,44.794816,44.794816,0,,,
1:20249,"სოფელი გლდანი, წყაროს ქუჩა, #36","სოფელი გლდანი, წყაროს ქუჩა, #36","სოფელი გლდანი, წყაროს ქუჩა, #36",262,წყაროს ქუჩა,"#36,,41.826883,41.826883,44.83997,44.83997,268,,,",,,,,,,
1:20250,"ელვერ კუპატაძის გასასვლელი (ყოფილი სასტუმრო"" ბახტრიონი""-ს მიმდებარედ, წყალსადენის ქ. #7)","ელვერ კუპატაძის გასასვლელი (ყოფილი სასტუმრო"" ბახტრიონი""-ს მიმდებარედ, წყალსადენის ქ. #7)","ელვერ კუპატაძის გასასვლელი (ყოფილი სასტუმრო"" ბახტრიონი""-ს მიმდებარედ, წყალსადენის ქ. #7)","ელვერ კუპატაძის გასასვლელი (ყოფილი სასტუმრო"" ბახტრიონი""-ს მიმდებარედ, წყალსადენის ქ. #7)",,115,41.79442,44.793599,44.793599,171,,,
1:20251,რაჭისუბნის და ვარდისუბნის ქუჩების გადაკვეთა,რაჭისუბნის და ვარდისუბნის ქუჩების გადაკვეთა,რაჭისუბნის და ვარდისუბნის ქუჩების გადაკვეთა,რაჭისუბნის და ვარდისუბნის ქუჩების გადაკვეთა,,41.779779,41.779779,44.846521,44.846521,306,,,
1:20252,შოვის და მუხურას ქუჩების გადაკვეთა,შოვის და მუხურას ქუჩების გადაკვეთა,შოვის და მუხურას ქუჩების გადაკვეთა,შოვის და მუხურას ქუჩების გადაკვეთა,,41.775106,41.775106,44.85931,44.85931,305,,,
1:20253,"ნუგზარ შანავას ქუჩა, #26","ნუგზარ შანავას ქუჩა, #26","ნუგზარ შანავას ქუჩა, #26","ნუგზარ შანავას ქუჩა, #26",,301,41.762911,44.839773,44.839773,298,,,
1:20254,დარკვეთის ქუჩა #30,Darkveti Street #30,დარკვეთის ქუჩა #30,დარკვ���თის ქუჩა #30,,41.741058,41.741058,44.808093,44.808093,56,,,
1:20255,ილია ოდიშელიძის ქუჩა #82,ილია ოდიშელიძის ქუჩა #82,ილია ოდიშელიძის ქუჩა #82,ილია ოდიშელიძის ქუჩა #82,,41.736999,41.736999,44.768943,44.768943,224,,,
1:20256,Otar Chiladze Street,Otar Chiladze Street,ოთარ ჭილაძის ქუჩა,ოთარ ჭილაძის ქუჩა,,41.727288,41.727288,44.761636,44.761636,351,,,
1:20257,"ბეთანიის დასახლება, სალბიერის ქუჩა","ბეთანიის დასახლება, სალბიერის ქუჩა","ბეთანიის დასახლება, სალბიერის ქუჩა","ბეთანიის დასახლება, სალბიერის ქუჩა",,2,41.681508,44.637919,44.637919,91,,,
1:20258,ვარლამ ჩერქეზიშვილის ქუჩა #9,ვარლამ ჩერქეზიშვილის ქუჩა #9,ვარლამ ჩერქეზიშვილის ქუჩა #9,ვარლამ ჩერქეზიშვილის ქუჩა #9,,41.67891,41.67891,44.859675,44.859675,315,,,
1:20259,"ლილოს დასახლება, თენგიზ სტურუას ქუჩა, #15ა მოპირდაპირედ","ლილოს დასახლება, თენგიზ სტურუას ქუჩა, #15ა მოპირდაპირედ","ლილოს დასახლება, თენგიზ სტურუას ქუჩა, #15ა მოპირდაპირედ",97,თენგიზ სტურუას ქუჩა,"#15ა მოპირდაპირედ,,41.680134,41.680134,44.983482,44.983482,91,,,",,,,,,,
1:20260,"გლდანის III ""ა"" მ/რ, კორპ. #20","გლდანის III ""ა"" მ/რ, კორპ. #20","გლდანის III ""ა"" მ/რ, კორპ. #20","გლდანის III ""ა"" მ/რ, კორპ. #20",,60,41.795056,44.831424,44.831424,314,,,
1:20262,"ნუცუბიძის IV პლატო, კორპ 23/24","ნუცუბიძის IV პლატო, კორპ 23/24","ნუცუბიძის IV პლატო, კორპ 23/24","ნუცუბიძის IV პლატო, კორპ 23/24",,92,41.734961,44.723569,44.723569,140,,,
1:20263,შორაპნის II ქ. #11ა,შორაპნის II ქ. #11ა,შორაპნის II ქ. #11ა,შორაპნის II ქ. #11ა,,41.694572,41.69458,44.827442,44.82744,86,,,
1:20264,"M/S ""300 Aragveli""","M/S ""300 Aragveli""","მ/ს ""300 არაგველი""","მ/ს ""300 არაგველი""",,41.687933,41.687933,44.827544,44.827544,180,,,
1:20265,გიორგი გურამიშვილის ქ. #34,გიორგი გურამიშვილის ქ. #34,გიორგი გურამიშვილის ქ. #34,გიორგი გურამიშვილის ქ. #34,,41.673378,41.673378,44.824122,44.824122,120,,,
1:20267,მიხეილ გახოკიძის ქ. #60,მიხეილ გახოკიძის ქ. #60,მიხეილ გახოკიძის ქ. #60,მიხეილ გახოკიძის ქ. #60,,41.705194,41.705194,44.885017,44.885017,95,,,
1:20268,ბესარიონ ჭიჭინაძის ქ. #12,ბესარიონ ჭიჭინაძის ქ. #12,ბესარიონ ჭიჭინაძის ქ. #12,ბესარიონ ჭიჭინაძის ქ. #12,,41.678797,41.678797,44.908436,44.908436,113,,,
1:20269,ალექსანდრე ბერიძის ქ. #28,ალექსანდრე ბერიძის ქ. #28,ალექსანდრე ბერიძის ქ. #28,ალექსანდრე ბერიძის ქ. #28,,41.651467,41.651467,44.917661,44.917661,276,,,
1:20270,ელიზბარ მინდელის ქ. #10,ელიზბარ მინდელის ქ. #10,ელიზბარ მინდელის ქ. #10,ელიზბარ მინდელის ქ. #10,,41.723681,41.723681,44.708372,44.708372,29,,,
1:20271,კონსტანტინე ამირაჯიბის ქ. #71,კონსტანტინე ამირაჯიბის ქ. #71,კონსტანტინე ამირაჯიბის ქ. #71,კონსტანტინე ამირაჯიბის ქ. #71,,41.697814,41.697814,44.8392,44.8392,157,,,
1:20279,რომან ჭელიძის ქუჩა #25,რომან ჭელიძის ქუჩა #25,რომან ჭელიძის ქუჩა #25,რომან ჭელიძის ქუჩა #25,,41.799956,41.799956,44.803436,44.803436,105,,,
1:20280,ჯავის ქუჩა 73,ჯავის ქუჩა 73,ჯავის ქუჩა 73,ჯავის ქუჩა 73,,41.741917,41.741917,44.803778,44.803778,7,,,
1:20281,მეველეს ქ. 1,მეველეს ქ. 1,მეველეს ქ. 1,მეველეს ქ. 1,,41.684965,41.684965,44.854003,44.854003,204,,,
1:20282,"გვაზაურის II შესახვევი, N 67","გვაზაურის II შესახვევი, N 67","გვაზაურის II შესახვევი, N 67","გვაზაურის II შესახვევი, N 67",,343,41.756283,44.796106,44.796106,321,,,
1:20283,"მ/ს ""დიდუბე"" მ/ა 1","მ/ს ""დიდუბე"" მ/ა 1","მ/ს ""დიდუბე"" მ/ა 1","მ/ს ""დიდუბე"" მ/ა 1",,41.750584,41.75058,44.778742,44.77878,187,,,
1:20284,"მ/ს ""დიდუბე"" მ/ა 2","მ/ს ""დიდუბე"" მ/ა 2","მ/ს ""დიდუბე"" მ/ა 2","მ/ს ""დიდუბე"" მ/ა 2",,41.749557,41.74954,44.778122,44.77818,273,,,HUB_1_4600
1:20285,სამეგრელოს ქუჩა #57,სამეგრელოს ქუჩა #57,სამეგრელოს ქუჩა #57,სამეგრელოს ქუჩა #57,,41.786645,41.786645,44.84427,44.84427,117,,,
1:20289,გლდანის მე-3ა მ/რ კორპ. N23,გლდანის მე-3ა მ/რ კორპ. N23,გლდანის მე-3ა მ/რ კორპ. N23,გლდანის მე-3ა მ/რ კორპ. N23,,41.796047,41.796047,44.834743,44.834743,353,,,
1:20290,მუხიანი II დას. ტაძრის ქ. N18,მუხიანი II დას. ტაძრის ქ. N18,მუხიანი II დას. ტაძრის ქ. N18,მუხიანი II დას. ტაძრის ქ. N18,,41.781706,41.781706,44.858117,44.858117,8,,,
1:20291,მუხიანი II დას. ვარდისუბნის ქ. N152,მუხიანი II დას. ვარდისუბნის ქ. N152,მუხიანი II დას. ვარდისუბნის ქ. N152,მუხიანი II დას. ვარდისუბნის ქ. N152,,41.773806,41.773806,44.854919,44.854919,313,,,
1:20292,რომან გვენცაძის ქ. N32,რომან გვენცაძის ქ. N32,რომან გვენცაძის ქ. N32,რომან გვენცაძის ქ. N32,,41.695676,41.695676,44.835637,44.835637,144,,,
1:20293,საირმის ქ. კორპ. N6,საირმის ქ. კორპ. N6,საირმის ქ. კორპ. N6,საირმის ქ. კორპ. N6,,41.722672,41.722672,44.759672,44.759672,356,,,
1:20294,გივი ამილახვარის ქ. N17,გივი ამილახვარის ქ. N17,გივი ამილახვარის ქ. N17,გივი ამილახვარის ქ. N17,,41.698366,41.698366,44.912476,44.912476,186,,,
1:20295,ვახტანგ ფირცხალავას ქ. N39,ვახტანგ ფირცხალავას ქ. N39,ვახტანგ ფირცხალავას ქ. N39,ვახტანგ ფირცხალავას ქ. N39,,41.778699,41.778699,44.834747,44.834747,0,,,
1:gondola_1,Rike,Rike,რიყე,რიყე,,41.692039,41.692039,44.810776,44.810776,0,,,
1:gondola_2,Narikala,Narikala,ნარიყალა,ნარიყალა,,41.688088,41.688088,44.807127,44.807127,0,,,
1:gondola_3,Vake,Vake,ჭავჭავაძის გამზ.,ჭავჭავაძის გამზ.,,41.711641,41.711641,44.753494,44.753494,0,,,
1:gondola_4,Turtle Lake,Turtle Lake,კუს ტბა,კუს ტბა,,41.701247,41.701247,44.751546,44.751546,0,,,
1:gondola_5,University,University,უნივერსიტეტი,უნივერსიტეტი,,41.717004,41.717004,44.717915,44.717915,0,,,
1:gondola_6,Bagebi,Bagebi,ბაგები,ბაგები,,41.713714,41.713714,44.717711,44.717711,0,,,
--- RUSTAVI STOPS ---,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
--- OTHER ---,,,,,,,,,,,,,
1119,,Metro Station Akhmeteli Theatre,,"მ/ს ""ახმეტელის თეატრი""",,,41.79115,,44.81705,,,,
1254,,M/S Technical University,,"მ/ს ""სახელმწიფო უნივერსიტეტი""",,,41.72301,,44.71801,,,,
3009,,Railway Passage Bridge,,გადასასვლელი ხიდი,,,41.7239,,44.79981,,,,
3086,,Metro Station Akhmeteli Theatre,,"მ/ს ""ახმეტელის თეატრი""",,,41.792127,,44.816395,,,,
3954,,State University,,სახელმწიფო უნივერსიტეტი,,,41.70929,,44.77844,,,,
3996,,Metro Station Akhmeteli Theatre,,"მ/ს ""ახმეტელის თეატრი""",,,41.79186,,44.81656,,,,
4166,,M/S Technical University,,"მ/ს ""სახელმწიფო უნივერსიტეტი""",,,41.722701,,44.717555,,,,
20116,,Metro Station Akhmeteli Theatre,,"მ/ს ""ახმეტელის თეატრი""",,,41.792416,,44.816072,,,,
20131,,Metro Station Akhmeteli Theatre,,"მ/ს ""ახმეტელის თეატრი""",,,41.792343,,44.816216,,,,
r12,Prison N17,,სასჯელაღსრულების დაწესებულება №17,,,41.517498,,45.036365,,321,,,
r22,Mari Arkhi Settlement No. 2 (Swings),,მარის არხის დასახლება №2 (საქანელები),,,41.520362,,45.025873,,123,,,
r25,Mshenebelta Str. (near the first zone),,მშენებელთა  ქ. ( პირველ ზონასთან),,,41.526913,,45.020259,,333,,,
r31,Pirosmani Str. N16 (Monitor),,ფიროსმანის ქუჩა №16 (მონიტორი),,,41.537693,,45.012805,,322,,,
r34,Pirosmani Str. (Polyclinic N1),,ფიროსმანის ქუჩა (№1 პოლიკლინიკა),,,41.539466,,45.011046,,322,,,
r37,Pirosmani Str. (Opposite to theater),,ფიროსმანის ქუჩა (თეატრის მოპირდაპირედ)  - მონიტორი,,,41.541598,,45.010082,,5,,,
r43,Kostava Ave. N12,,კოსტავას გამზირი №12,,,41.544652,,45.007646,,286,,,
r46,Kostava Ave. N23,,კოსტავას გამზირი №2,,,41.545831,,45.00441,,296,,,
r49,Khalkhta Megobroba Avenue,,ხალხთა მეგობრობის გამზირი (გმირთა მოედანი),,,41.550605,,44.992673,,307,,,
r52,People's Friendship Avenue #5,,ხალხთა მეგობრობის გამზირი №5,,,41.55177,,44.988299,,300,,,
r55,People's Friendship Avenue (House of Justice),,ხალხთა მეგობრობის გამზ. (იუსტიციის სახლი),,,41.555869,,44.98328,,335,,,
r58,People's Friendship Avenue #41,,ხალხთა მეგობრობის გამზ. №41,,,41.5591,,44.981144,,333,,,
r61,People's Friendship Avenue (Polocninic #2),,ხალხთა მეგობრობის გამზ. (№2 პოლიკლინიკა),,,41.562368,,44.979173,,344,,,
r64,Zh. Shartava Ave. N7,,ჟ. შარტავას გამზირი №7,,,41.564645,,44.976194,,297,,,
r67,Zh. Shartava Avenue #15,,ჟ. შარტავას გამზირი №15,,,41.565753,,44.973673,,311,,,
r70,Zh. Shartava Avenue #21,,ჟ. შარტავას გამზირი №21,,,41.567533,,44.969223,,298,,,
r73,Zh. Shartava Avenue #25,,ჟ. შარტავას გამზირი №25,,,41.569296,,44.964999,,302,,,
r76,Kutaisi Str.#22 School,,ქუთაისის ქუჩა №22 სკოლა,,,41.571949,,44.966112,,37,,,
r79,21 Micro District #6,,21-ე მკ/რნი #6,,,41.573954,,44.968277,,113,,,
r82,21st microdistrict Nearby the building #12,,21-ე მკ/რნი №12 კორპუსის მიმდებარე ტერ.,,,41.572716,,44.971269,,123,,,
r88,Leonidze Str.#26,,ლეონიძეს ქუჩა №26,,,41.569622,,44.978709,,114,,,
r91,Leonidze Str.#22,,ლეონიძეს ქუჩა №22,,,41.56872,,44.98089,,130,,,
r94,Leonidze Str.#12,,ლეონიძეს ქუჩა №12,,,41.567206,,44.984524,,116,,,
r97,"Meskhishvili Str. (in front of ""Spar"" store) – Monitor",,მესხიშვილის ქუჩა (მაღაზია „სპარის“ წინ) - მონიტორი,,,41.564804,,44.983837,,206,,,
r100,Todria Lane II nearby building #1,,თოდრიას II ჩიხი 1 კორპ მიმდებარედ,,,41.561395,,44.98558,,162,,,
r103,Todria lane I,,თოდრიას I ჩიხი,,,41.55928,,44.986928,,148,,,
r106,Kldiashvili Str. N11,,კლდიაშვილის ქუჩა №11 მოპირდაპირედ (ახალგ. პარკი),,,41.557006,,44.987792,,242,,,
r109,People's Friendship Avenue #14,,ხალხთა მეგობრობის გამზირი №14,,,41.55374,,44.984489,,142,,,
r113,People's Friendship Avenue (Heroes Square),,ხალხთა მეგობრობის გამზ. (გმირთა მოედანი),,,41.549886,,44.991716,,121,,,
r116,Kostava Ave. N1,,კოსტავას გამზირი №1,,,41.545643,,45.004474,,104,,,
r119,Kostava Ave. N17,,კოსტავას გამზირი №17,,,41.543709,,45.009711,,113,,,
r122,Pirosmani Str. Opposite to theater,,ფიროსმანის ქუჩა (თეატრის წინ) მონიტორი,,,41.541267,,45.009921,,178,,,
r128,Pirosmani Str. N19,,ფიროსმანის ქუჩა №19 (მონიტორი),,,41.537623,,45.012691,,147,,,
r137,Builders Street (former Commissariat),,მშენებელთა ქუჩა (ყოფილი კომისარიატი),,,41.532366,,45.014863,,147,,,
r140,Penitentiary Institution #16,,სასჯელაღსრულების დაწესებულება №16,,,41.526288,,45.020213,,158,,,
r145,Mshenebelta Str. (Cement Factory),,მშენებელთა ქუჩა (ცემენტის ქარხანა),,,41.5113,,45.043052,,295,,,
r148,Balanchivadze Street #14,,ბალანჩივაძეს ქუჩა №14,,,41.55905,,45.014354,,355,,,
r154,Balanchivadze Street #6,,ბალანჩივაძეს ქუჩა №6,,,41.557259,,45.01768,,143,,,
r163,Opposite to Prison N17,,სასჯელაღსრულების დაწესებულება №17 (მოპირდაპირედ),,,41.517409,,45.036212,,142,,,
r168,Rustaveli Str. N50,,რუსთაველის ქუჩა №50,,,41.554842,,45.018199,,209,,,
r171,Rustaveli Str. N44,,რუსთაველის ქუჩა №44,,,41.553694,,45.017394,,204,,,
r174,Rustaveli Street (Chemist's House),,რუსთაველის ქუჩა (ქიმიკოსთა სახლი),,,41.550287,,45.015203,,206,,,
r177,Rustaveli Str. (Batumi Square),,რუსთაველის ქუჩა (ბათუმის  სკვერი),,,41.546782,,45.012915,,206,,,
r183,Kldiashvili Str. N7,,კლდიაშვილის ქუჩა №7,,,41.555455,,44.98398,,66,,,
r186,Kldiashvili Street #15,,კლდიაშვილის ქუჩა №15,,,41.556832,,44.987832,,59,,,
r189,Todria Str. #5,,თოდრიას ქუჩა №5,,,41.558901,,44.987401,,333,,,
r192,Todria Str. #15,,თოდრიას ქუჩა №15,,,41.561625,,44.985624,,336,,,
r195,Todria Str. (Circle),,თოდრიის ქუჩა (წრე),,,41.564993,,44.984226,,329,,,
r198,Gagarini Str. #12 (Metallurgical Plant),,გაგარინის ქუჩა №12 (მეტალურგიული კომბინატი ),,,41.539873,,45.020962,,304,,,
r201,16th Microdistrict #6,,მე-12 მკ/რნი №6,,,41.56807,,44.986498,,28,,,
r204,12th Microdistrict building #3,,12 მ.კ რაიონი 3 კორპუსი,,,41.570052,,44.987905,,36,,,
r207,Kostava Street #34,,კოსტავას  ქუჩა №34,,,41.54143,,45.016624,,295,,,
r210,Kostava Str. #22,,კოსტავას ქუჩა №22,,,41.542729,,45.012958,,297,,,
r213,12th Microdistrict(Rugby field),,მე-12 მკ/რნი (რაგბის მოედანი),,,41.570554,,44.993028,,298,,,
r216,"Agmashenebeli Avenue, 18th block, entrance",18th block,აღმაშენებლის გამზირი მე-18 მკ/რნი შესასვლელი,,,41.573459,,302,,0,,1:315,
r225,"17th Microdistrict, Opposite Building #15",Opposite Building #15,მე-17 მკ/რნი №15 კორპუსის მოპირდაპირედ,,,41.574883,41.574883,44.979045,204,0,,,
r231,"21st Microdistrict, opposite building #1",opposite building #1,21-ე მკ/რნი №1 კორპუსის მოპირდაპირედ,,,41.573715,41.573715,44.969214,297,0,,,
r234,Kutaisi Str. Opposite to N22 School,,ქუთაისის ქუჩა (№22 სკოლის მოპირდაპირედ),,,41.571811,,44.965682,,207,,,
r237,Zh. Shartava Ave. N14,,ჟ. შარტავას გამზირი №14,,,41.56905,,44.964746,,115,,,
r240,Shartava Avenue #8,,შარტავას გამზ. №8,,,41.567036,,44.969573,,118,,,
